Brewery,Address,zipcode,Phone Number,Yelp Rating,# Reviews,Lat,Lng,url,POP Density,LANDSQMI,Median Income
Catawba Brewing Co,"212 S Green St, Morganton, NC 28655",28655,+1-828-430-6883,3.5,13,35.7446785,-81.6856995,https://www.yelp.com/biz/catawba-brewing-co-morganton?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,172.9155602,318.05,"37,295"
Fonta Flora Brewery,"317 N Green St, Morganton, NC 28655",28655,+1-828-475-0153,4.5,25,35.7478209,-81.6914461,https://www.yelp.com/biz/fonta-flora-brewery-morganton?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,172.9155602,318.05,"37,295"
Catawba Brewing Co,"212 S Green St, Morganton, NC 28655",28655,+1-828-430-6883,3.5,13,35.7446785,-81.6856995,https://www.yelp.com/biz/catawba-brewing-co-morganton?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,172.9155602,318.05,"37,295"
Fonta Flora Brewery,"317 N Green St, Morganton, NC 28655",28655,+1-828-475-0153,4.5,25,35.7478209,-81.6914461,https://www.yelp.com/biz/fonta-flora-brewery-morganton?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,172.9155602,318.05,"37,295"
Catawba Brewing Co,"212 S Green St, Morganton, NC 28655",28655,+1-828-430-6883,3.5,13,35.7446785,-81.6856995,https://www.yelp.com/biz/catawba-brewing-co-morganton?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,172.9155602,318.05,"37,295"
Fonta Flora Brewery,"317 N Green St, Morganton, NC 28655",28655,+1-828-475-0153,4.5,25,35.7478209,-81.6914461,https://www.yelp.com/biz/fonta-flora-brewery-morganton?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,172.9155602,318.05,"37,295"
Catawba Brewing Co,"212 S Green St, Morganton, NC 28655",28655,+1-828-430-6883,3.5,13,35.7446785,-81.6856995,https://www.yelp.com/biz/catawba-brewing-co-morganton?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,172.9155602,318.05,"37,295"
Fonta Flora Brewery,"317 N Green St, Morganton, NC 28655",28655,+1-828-475-0153,4.5,25,35.7478209,-81.6914461,https://www.yelp.com/biz/fonta-flora-brewery-morganton?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,172.9155602,318.05,"37,295"
Fonta Flora Brewery,"317 N Green St, Morganton, NC 28655",28655,+1-828-475-0153,4.5,25,35.7478209,-81.6914461,https://www.yelp.com/biz/fonta-flora-brewery-morganton?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,172.9155602,318.05,"37,295"
Catawba Brewing Co,"212 S Green St, Morganton, NC 28655",28655,+1-828-430-6883,3.5,13,35.7446785,-81.6856995,https://www.yelp.com/biz/catawba-brewing-co-morganton?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,172.9155602,318.05,"37,295"
Fonta Flora Brewery,"317 N Green St, Morganton, NC 28655",28655,+1-828-475-0153,4.5,25,35.7478209,-81.6914461,https://www.yelp.com/biz/fonta-flora-brewery-morganton?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,172.9155602,318.05,"37,295"
Fonta Flora Brewery,"317 N Green St, Morganton, NC 28655",28655,+1-828-475-0153,4.5,25,35.7478209,-81.6914461,https://www.yelp.com/biz/fonta-flora-brewery-morganton?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,172.9155602,318.05,"37,295"
Catawba Brewing Co,"212 S Green St, Morganton, NC 28655",28655,+1-828-430-6883,3.5,13,35.7446785,-81.6856995,https://www.yelp.com/biz/catawba-brewing-co-morganton?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,172.9155602,318.05,"37,295"
Fonta Flora Brewery,"317 N Green St, Morganton, NC 28655",28655,+1-828-475-0153,4.5,25,35.7478209,-81.6914461,https://www.yelp.com/biz/fonta-flora-brewery-morganton?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,172.9155602,318.05,"37,295"
Fonta Flora Brewery,"317 N Green St, Morganton, NC 28655",28655,+1-828-475-0153,4.5,25,35.7478209,-81.6914461,https://www.yelp.com/biz/fonta-flora-brewery-morganton?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,172.9155602,318.05,"37,295"
Catawba Brewing Co,"212 S Green St, Morganton, NC 28655",28655,+1-828-430-6883,3.5,13,35.7446785,-81.6856995,https://www.yelp.com/biz/catawba-brewing-co-morganton?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,172.9155602,318.05,"37,295"
Catawba Brewing Co,"212 S Green St, Morganton, NC 28655",28655,+1-828-430-6883,3.5,13,35.7446785,-81.6856995,https://www.yelp.com/biz/catawba-brewing-co-morganton?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,172.9155602,318.05,"37,295"
Fonta Flora Brewery,"317 N Green St, Morganton, NC 28655",28655,+1-828-475-0153,4.5,25,35.7478209,-81.6914461,https://www.yelp.com/biz/fonta-flora-brewery-morganton?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,172.9155602,318.05,"37,295"
Catawba Brewing Co,"212 S Green St, Morganton, NC 28655",28655,+1-828-430-6883,3.5,13,35.7446785,-81.6856995,https://www.yelp.com/biz/catawba-brewing-co-morganton?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,172.9155602,318.05,"37,295"
Fonta Flora Brewery,"317 N Green St, Morganton, NC 28655",28655,+1-828-475-0153,4.5,25,35.7478209,-81.6914461,https://www.yelp.com/biz/fonta-flora-brewery-morganton?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,172.9155602,318.05,"37,295"
Fonta Flora Brewery,"317 N Green St, Morganton, NC 28655",28655,+1-828-475-0153,4.5,25,35.7478209,-81.6914461,https://www.yelp.com/biz/fonta-flora-brewery-morganton?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,172.9155602,318.05,"37,295"
Catawba Brewing Co,"212 S Green St, Morganton, NC 28655",28655,+1-828-430-6883,3.5,13,35.7446785,-81.6856995,https://www.yelp.com/biz/catawba-brewing-co-morganton?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,172.9155602,318.05,"37,295"
Catawba Brewing Co,"212 S Green St, Morganton, NC 28655",28655,+1-828-430-6883,3.5,13,35.7446785,-81.6856995,https://www.yelp.com/biz/catawba-brewing-co-morganton?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,172.9155602,318.05,"37,295"
Fonta Flora Brewery,"317 N Green St, Morganton, NC 28655",28655,+1-828-475-0153,4.5,25,35.7478209,-81.6914461,https://www.yelp.com/biz/fonta-flora-brewery-morganton?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,172.9155602,318.05,"37,295"
Hickory Nut Gorge Brewery,"461 Main St, Chimney Rock, NC 28720",28720,+1-828-771-8330,5,6,35.44027,-82.2499799,https://www.yelp.com/biz/hickory-nut-gorge-brewery-chimney-rock?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,35.94104064,3.17,"39,625"
Hickory Nut Gorge Brewery,"461 Main St, Chimney Rock, NC 28720",28720,+1-828-771-8330,5,6,35.44027,-82.2499799,https://www.yelp.com/biz/hickory-nut-gorge-brewery-chimney-rock?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,35.94104064,3.17,"39,625"
Hickory Nut Gorge Brewery,"461 Main St, Chimney Rock, NC 28720",28720,+1-828-771-8330,5,6,35.44027,-82.2499799,https://www.yelp.com/biz/hickory-nut-gorge-brewery-chimney-rock?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,35.94104064,3.17,"39,625"
Hickory Nut Gorge Brewery,"461 Main St, Chimney Rock, NC 28720",28720,+1-828-771-8330,5,6,35.44027,-82.2499799,https://www.yelp.com/biz/hickory-nut-gorge-brewery-chimney-rock?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,35.94104064,3.17,"39,625"
Hickory Nut Gorge Brewery,"461 Main St, Chimney Rock, NC 28720",28720,+1-828-771-8330,5,6,35.44027,-82.2499799,https://www.yelp.com/biz/hickory-nut-gorge-brewery-chimney-rock?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,35.94104064,3.17,"39,625"
Hickory Nut Gorge Brewery,"461 Main St, Chimney Rock, NC 28720",28720,+1-828-771-8330,5,6,35.44027,-82.2499799,https://www.yelp.com/biz/hickory-nut-gorge-brewery-chimney-rock?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,35.94104064,3.17,"39,625"
Hickory Nut Gorge Brewery,"461 Main St, Chimney Rock, NC 28720",28720,+1-828-771-8330,5,6,35.44027,-82.2499799,https://www.yelp.com/biz/hickory-nut-gorge-brewery-chimney-rock?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,35.94104064,3.17,"39,625"
Hickory Nut Gorge Brewery,"461 Main St, Chimney Rock, NC 28720",28720,+1-828-771-8330,5,6,35.44027,-82.2499799,https://www.yelp.com/biz/hickory-nut-gorge-brewery-chimney-rock?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,35.94104064,3.17,"39,625"
Hickory Nut Gorge Brewery,"461 Main St, Chimney Rock, NC 28720",28720,+1-828-771-8330,5,6,35.44027,-82.2499799,https://www.yelp.com/biz/hickory-nut-gorge-brewery-chimney-rock?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,35.94104064,3.17,"39,625"
Hickory Nut Gorge Brewery,"461 Main St, Chimney Rock, NC 28720",28720,+1-828-771-8330,5,6,35.44027,-82.2499799,https://www.yelp.com/biz/hickory-nut-gorge-brewery-chimney-rock?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,35.94104064,3.17,"39,625"
Hickory Nut Gorge Brewery,"461 Main St, Chimney Rock, NC 28720",28720,+1-828-771-8330,5,6,35.44027,-82.2499799,https://www.yelp.com/biz/hickory-nut-gorge-brewery-chimney-rock?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,35.94104064,3.17,"39,625"
Hickory Nut Gorge Brewery,"461 Main St, Chimney Rock, NC 28720",28720,+1-828-771-8330,5,6,35.44027,-82.2499799,https://www.yelp.com/biz/hickory-nut-gorge-brewery-chimney-rock?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,35.94104064,3.17,"39,625"
Green River Brew Depot,"26 Church St, Saluda, NC 28773",28773,+1-828-808-2600,4,2,35.23652,-82.3481,https://www.yelp.com/biz/green-river-brew-depot-saluda?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,60.63528199,55.71,"48,359"
Green River Brew Depot,"26 Church St, Saluda, NC 28773",28773,+1-828-808-2600,4,2,35.23652,-82.3481,https://www.yelp.com/biz/green-river-brew-depot-saluda?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,60.63528199,55.71,"48,359"
Green River Brew Depot,"26 Church St, Saluda, NC 28773",28773,+1-828-808-2600,4,2,35.23652,-82.3481,https://www.yelp.com/biz/green-river-brew-depot-saluda?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,60.63528199,55.71,"48,359"
American Honor Ale House,"883 Highland Ave SE, Hickory, NC 28602",28602,+1-828-855-9999,3.5,35,35.73538,-81.3256,https://www.yelp.com/biz/american-honor-ale-house-hickory?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,415.8809,69.69,"37,803"
American Honor Ale House,"883 Highland Ave SE, Hickory, NC 28602",28602,+1-828-855-9999,3.5,35,35.73538,-81.3256,https://www.yelp.com/biz/american-honor-ale-house-hickory?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,415.8809,69.69,"37,803"
American Honor Ale House,"883 Highland Ave SE, Hickory, NC 28602",28602,+1-828-855-9999,3.5,35,35.73538,-81.3256,https://www.yelp.com/biz/american-honor-ale-house-hickory?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,415.8809,69.69,"37,803"
American Honor Ale House,"883 Highland Ave SE, Hickory, NC 28602",28602,+1-828-855-9999,3.5,35,35.73538,-81.3256,https://www.yelp.com/biz/american-honor-ale-house-hickory?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,415.8809,69.69,"37,803"
American Honor Ale House,"883 Highland Ave SE, Hickory, NC 28602",28602,+1-828-855-9999,3.5,35,35.73538,-81.3256,https://www.yelp.com/biz/american-honor-ale-house-hickory?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,415.8809,69.69,"37,803"
American Honor Ale House,"883 Highland Ave SE, Hickory, NC 28602",28602,+1-828-855-9999,3.5,35,35.73538,-81.3256,https://www.yelp.com/biz/american-honor-ale-house-hickory?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,415.8809,69.69,"37,803"
American Honor Ale House,"883 Highland Ave SE, Hickory, NC 28602",28602,+1-828-855-9999,3.5,35,35.73538,-81.3256,https://www.yelp.com/biz/american-honor-ale-house-hickory?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,415.8809,69.69,"37,803"
American Honor Ale House,"883 Highland Ave SE, Hickory, NC 28602",28602,+1-828-855-9999,3.5,35,35.73538,-81.3256,https://www.yelp.com/biz/american-honor-ale-house-hickory?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,415.8809,69.69,"37,803"
American Honor Ale House,"883 Highland Ave SE, Hickory, NC 28602",28602,+1-828-855-9999,3.5,35,35.73538,-81.3256,https://www.yelp.com/biz/american-honor-ale-house-hickory?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,415.8809,69.69,"37,803"
American Honor Ale House,"883 Highland Ave SE, Hickory, NC 28602",28602,+1-828-855-9999,3.5,35,35.73538,-81.3256,https://www.yelp.com/biz/american-honor-ale-house-hickory?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,415.8809,69.69,"37,803"
American Honor Ale House,"883 Highland Ave SE, Hickory, NC 28602",28602,+1-828-855-9999,3.5,35,35.73538,-81.3256,https://www.yelp.com/biz/american-honor-ale-house-hickory?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,415.8809,69.69,"37,803"
American Honor Ale House,"883 Highland Ave SE, Hickory, NC 28602",28602,+1-828-855-9999,3.5,35,35.73538,-81.3256,https://www.yelp.com/biz/american-honor-ale-house-hickory?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,415.8809,69.69,"37,803"
American Honor Ale House,"883 Highland Ave SE, Hickory, NC 28602",28602,+1-828-855-9999,3.5,35,35.73538,-81.3256,https://www.yelp.com/biz/american-honor-ale-house-hickory?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,415.8809,69.69,"37,803"
American Honor Ale House,"883 Highland Ave SE, Hickory, NC 28602",28602,+1-828-855-9999,3.5,35,35.73538,-81.3256,https://www.yelp.com/biz/american-honor-ale-house-hickory?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,415.8809,69.69,"37,803"
American Honor Ale House,"883 Highland Ave SE, Hickory, NC 28602",28602,+1-828-855-9999,3.5,35,35.73538,-81.3256,https://www.yelp.com/biz/american-honor-ale-house-hickory?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,415.8809,69.69,"37,803"
American Honor Ale House,"883 Highland Ave SE, Hickory, NC 28602",28602,+1-828-855-9999,3.5,35,35.73538,-81.3256,https://www.yelp.com/biz/american-honor-ale-house-hickory?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,415.8809,69.69,"37,803"
American Honor Ale House,"883 Highland Ave SE, Hickory, NC 28602",28602,+1-828-855-9999,3.5,35,35.73538,-81.3256,https://www.yelp.com/biz/american-honor-ale-house-hickory?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,415.8809,69.69,"37,803"
American Honor Ale House,"883 Highland Ave SE, Hickory, NC 28602",28602,+1-828-855-9999,3.5,35,35.73538,-81.3256,https://www.yelp.com/biz/american-honor-ale-house-hickory?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,415.8809,69.69,"37,803"
American Honor Ale House,"883 Highland Ave SE, Hickory, NC 28602",28602,+1-828-855-9999,3.5,35,35.73538,-81.3256,https://www.yelp.com/biz/american-honor-ale-house-hickory?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,415.8809,69.69,"37,803"
American Honor Ale House,"883 Highland Ave SE, Hickory, NC 28602",28602,+1-828-855-9999,3.5,35,35.73538,-81.3256,https://www.yelp.com/biz/american-honor-ale-house-hickory?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,415.8809,69.69,"37,803"
American Honor Ale House,"883 Highland Ave SE, Hickory, NC 28602",28602,+1-828-855-9999,3.5,35,35.73538,-81.3256,https://www.yelp.com/biz/american-honor-ale-house-hickory?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,415.8809,69.69,"37,803"
American Honor Ale House,"883 Highland Ave SE, Hickory, NC 28602",28602,+1-828-855-9999,3.5,35,35.73538,-81.3256,https://www.yelp.com/biz/american-honor-ale-house-hickory?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,415.8809,69.69,"37,803"
American Honor Ale House,"883 Highland Ave SE, Hickory, NC 28602",28602,+1-828-855-9999,3.5,35,35.73538,-81.3256,https://www.yelp.com/biz/american-honor-ale-house-hickory?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,415.8809,69.69,"37,803"
American Honor Ale House,"883 Highland Ave SE, Hickory, NC 28602",28602,+1-828-855-9999,3.5,35,35.73538,-81.3256,https://www.yelp.com/biz/american-honor-ale-house-hickory?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,415.8809,69.69,"37,803"
American Honor Ale House,"883 Highland Ave SE, Hickory, NC 28602",28602,+1-828-855-9999,3.5,35,35.73538,-81.3256,https://www.yelp.com/biz/american-honor-ale-house-hickory?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,415.8809,69.69,"37,803"
American Honor Ale House,"883 Highland Ave SE, Hickory, NC 28602",28602,+1-828-855-9999,3.5,35,35.73538,-81.3256,https://www.yelp.com/biz/american-honor-ale-house-hickory?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,415.8809,69.69,"37,803"
American Honor Ale House,"883 Highland Ave SE, Hickory, NC 28602",28602,+1-828-855-9999,3.5,35,35.73538,-81.3256,https://www.yelp.com/biz/american-honor-ale-house-hickory?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,415.8809,69.69,"37,803"
American Honor Ale House,"883 Highland Ave SE, Hickory, NC 28602",28602,+1-828-855-9999,3.5,35,35.73538,-81.3256,https://www.yelp.com/biz/american-honor-ale-house-hickory?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,415.8809,69.69,"37,803"
American Honor Ale House,"883 Highland Ave SE, Hickory, NC 28602",28602,+1-828-855-9999,3.5,35,35.73538,-81.3256,https://www.yelp.com/biz/american-honor-ale-house-hickory?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,415.8809,69.69,"37,803"
American Honor Ale House,"883 Highland Ave SE, Hickory, NC 28602",28602,+1-828-855-9999,3.5,35,35.73538,-81.3256,https://www.yelp.com/biz/american-honor-ale-house-hickory?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,415.8809,69.69,"37,803"
American Honor Ale House,"883 Highland Ave SE, Hickory, NC 28602",28602,+1-828-855-9999,3.5,35,35.73538,-81.3256,https://www.yelp.com/biz/american-honor-ale-house-hickory?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,415.8809,69.69,"37,803"
American Honor Ale House,"883 Highland Ave SE, Hickory, NC 28602",28602,+1-828-855-9999,3.5,35,35.73538,-81.3256,https://www.yelp.com/biz/american-honor-ale-house-hickory?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,415.8809,69.69,"37,803"
American Honor Ale House,"883 Highland Ave SE, Hickory, NC 28602",28602,+1-828-855-9999,3.5,35,35.73538,-81.3256,https://www.yelp.com/biz/american-honor-ale-house-hickory?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,415.8809,69.69,"37,803"
